bias,conspiracy,hate,satire,junk,state
0.12064831,0.1225332,0.12837961,0.13620615,0.13565563,0.13771218
0.11352865,0.113467805,0.107999906,0.12668884,0.12191581,0.117681205
0.116047524,0.11463051,0.1251887,0.15867805,0.13603051,0.1141615
0.11413796,0.117290914,0.12526128,0.12858573,0.12044904,0.13934225
0.109225385,0.10466903,0.108978204,0.10491206,0.11364606,0.12974884
0.12819436,0.12091312,0.11799275,0.11967533,0.10770038,0.1470516
0.115447626,0.11707518,0.12047466,0.13727754,0.12625836,0.11939028
0.12121839,0.11713587,0.11908523,0.12810713,0.117374875,0.13497074
0.11281762,0.11864996,0.110342406,0.12922588,0.13394825,0.12119144
0.1219719,0.121914975,0.1388061,0.11447781,0.11210638,0.14353155
0.13000654,0.13028117,0.13266692,0.1527341,0.15219776,0.13151506
0.10479798,0.11231922,0.10996507,0.12567686,0.122892655,0.117612764
0.11472884,0.11890718,0.1157162,0.12863778,0.11240069,0.109688535
0.117828526,0.12087694,0.1271212,0.14276348,0.1405958,0.13901678
0.1238687,0.114645846,0.11553731,0.1165368,0.113772325,0.14797565
0.10923533,0.10443062,0.104027465,0.11812367,0.11734879,0.11035518
0.11429693,0.10875032,0.119343005,0.12527248,0.11428386,0.12968017
0.09841056,0.10126294,0.10126271,0.1111726,0.09937023,0.10902719
0.11340554,0.12867709,0.12563227,0.14768976,0.11274021,0.12660389
0.116511926,0.11505594,0.11322108,0.1307018,0.10932277,0.1178899
0.12575644,0.11743113,0.11930349,0.12634669,0.115137696,0.13655731
0.13677059,0.13606627,0.13448828,0.15205754,0.15480608,0.14716266
0.13295054,0.12923577,0.13618265,0.15029755,0.15584771,0.14429697
0.1184341,0.11733827,0.11244344,0.11955072,0.10423197,0.12327991
0.12266307,0.11700132,0.115446694,0.13475473,0.11323756,0.14387952
0.14167129,0.1348581,0.13074465,0.15237457,0.14305022,0.13720648
0.12465738,0.12486849,0.121963635,0.14290011,0.13038817,0.13098603
0.12229773,0.12275827,0.11821362,0.12863068,0.14661528,0.12285758
0.1147578,0.11251041,0.10794403,0.118902855,0.11869372,0.1251197
0.12806723,0.12153302,0.121003225,0.14639995,0.14748253,0.13787103
0.14092766,0.1366102,0.13222603,0.1378309,0.14481632,0.14880514
0.115772344,0.11729302,0.11847659,0.12823914,0.1256526,0.12339008
0.11697773,0.1252797,0.11546656,0.1314058,0.12542169,0.12220078
0.124620974,0.11785553,0.12008018,0.123830974,0.113982454,0.1366175
0.113770194,0.112799995,0.121649474,0.1237001,0.11522855,0.12908699
0.11854053,0.1201095,0.12616497,0.12938128,0.1142866,0.14009236
0.13314286,0.12666549,0.13063905,0.14858192,0.13477166,0.15602657
0.12161982,0.12161456,0.12189279,0.13149598,0.13290516,0.13557053
0.11479888,0.1129803,0.123202175,0.13354008,0.1421784,0.117679164
0.1142761,0.11735529,0.121022694,0.119589634,0.112381294,0.13465105
0.13823368,0.12564269,0.120650575,0.14202455,0.13346907,0.13776581
0.10778125,0.1048135,0.10815273,0.1167373,0.111817986,0.114824645
0.12383724,0.11837426,0.11600597,0.11628044,0.114442036,0.13900782
0.12655954,0.12016871,0.11931235,0.12075833,0.10026259,0.14115329
0.11899157,0.11956797,0.12019471,0.11975214,0.13568075,0.12994002
0.09398748,0.095336325,0.09609635,0.103462026,0.114958845,0.09219098
0.11441741,0.11034607,0.11148275,0.12405036,0.11587103,0.13267446
0.14439838,0.13940173,0.14529243,0.15791239,0.137908,0.16732141
0.14364947,0.1364232,0.14377168,0.16021371,0.1374161,0.14712338
0.11467688,0.10532701,0.10544775,0.116977826,0.100370646,0.12418206
0.124866694,0.12608834,0.12816209,0.14215527,0.124950685,0.13844258
0.13204607,0.13300224,0.13693927,0.15155953,0.13538893,0.13591045
0.12918678,0.121911354,0.12720451,0.13251376,0.11914852,0.15223731
0.116972424,0.111897014,0.10973169,0.10829912,0.103799984,0.12400513
0.10601879,0.10987883,0.115031466,0.11890139,0.10482328,0.12753475
0.10903524,0.11120242,0.10152547,0.10992113,0.11939764,0.10861
0.14754617,0.14345118,0.13848896,0.16079365,0.14763688,0.15430993
0.10078547,0.10116431,0.11576378,0.103889264,0.13064973,0.109563224
0.13157757,0.13152759,0.12890232,0.14499162,0.14377148,0.13649696
0.097013704,0.11463861,0.101349436,0.11790771,0.11872024,0.09924061
0.12594385,0.119374335,0.11842544,0.122593105,0.11707958,0.12929396
0.120350376,0.12773694,0.12087595,0.13503373,0.14426646,0.12449208
0.13624187,0.13291235,0.14147958,0.14575572,0.12403239,0.15358311
0.10951719,0.11432646,0.11760658,0.12455073,0.12728581,0.11981966
0.11751677,0.11174556,0.11672042,0.12212388,0.10695601,0.12343926
0.10570885,0.10306868,0.10907734,0.11685473,0.10372396,0.12068737
0.13010515,0.13177182,0.13470608,0.1514827,0.14238156,0.13272788
0.11586496,0.1213573,0.12102077,0.11971603,0.10899926,0.132847
0.121851966,0.12067062,0.1274208,0.13919444,0.12412624,0.13088976
0.13360855,0.13318135,0.1286492,0.14411956,0.11987448,0.14658159
0.11726353,0.1189641,0.12062648,0.12385275,0.11022677,0.13319175
0.13100053,0.13106358,0.13169399,0.14496943,0.12462498,0.14957547
0.12954153,0.12076065,0.119040966,0.13778684,0.118579134,0.12767059
0.119522855,0.12203964,0.12997507,0.1339456,0.114620425,0.12840597
0.131263,0.12881568,0.12975298,0.14053845,0.13674796,0.1449067
0.101828344,0.104520224,0.108503245,0.09541236,0.1357437,0.10623943
0.111593544,0.11507955,0.1158117,0.12238469,0.12948337,0.12216259
0.10932122,0.11458554,0.1037214,0.12005989,0.1409103,0.10392816
0.12792815,0.12523039,0.14213245,0.13622144,0.10588148,0.14752248
0.10801423,0.10835071,0.10408642,0.111438714,0.10516635,0.107015006
0.13837913,0.13546808,0.14046744,0.15298614,0.12695208,0.15521194
0.12450137,0.12729415,0.13344187,0.13888803,0.14615953,0.12546013
0.1238401,0.12803437,0.12758878,0.13693042,0.12002377,0.1436539
0.11038613,0.11674054,0.10753623,0.1290827,0.14393207,0.12240178
0.11706256,0.11338749,0.123193875,0.13529535,0.12510256,0.13131206
0.11992373,0.11626612,0.120039955,0.12072015,0.11942055,0.13576362
0.11375825,0.11695512,0.1099653,0.124142386,0.15110789,0.10875067
0.14676778,0.14708026,0.13869517,0.1716811,0.15150641,0.13350506
0.11814852,0.11806812,0.12689844,0.1351758,0.13092162,0.14011383
0.12416671,0.11662702,0.12082171,0.12698771,0.12138412,0.1332053
0.13467684,0.13354917,0.12727407,0.1451957,0.1336628,0.13978031
0.12511419,0.12722722,0.13197328,0.14909244,0.117820054,0.1344597
0.13232969,0.15148985,0.12735221,0.17355096,0.13634123,0.12665519
0.11391252,0.10869634,0.10920744,0.10922931,0.11075958,0.120796695
0.12342266,0.11857928,0.11485204,0.12126887,0.10636089,0.12677081
0.15052816,0.15114665,0.14085287,0.17963012,0.15129197,0.14570375
0.09487451,0.09791033,0.103866406,0.098158486,0.12900881,0.098255865
0.12351014,0.121463835,0.12114752,0.14049652,0.12328436,0.13062914
0.11574006,0.107003175,0.11109716,0.10873056,0.09879784,0.12823884
0.108650334,0.11243859,0.11861791,0.12824503,0.11454713,0.12183244
0.12115671,0.119527325,0.122468606,0.1272547,0.10339591,0.140604
0.1184715,0.11221498,0.12527241,0.118064515,0.14406109,0.124933854
0.12247047,0.1103124,0.11061977,0.11550349,0.09724802,0.122791655
0.107509725,0.1091333,0.11694771,0.1107472,0.12531969,0.11941424
0.11276082,0.11170278,0.113125116,0.11366666,0.11003269,0.13022129
0.13104448,0.12542409,0.12749499,0.12681513,0.12977265,0.14453746
0.104750045,0.10440946,0.10398514,0.10709714,0.10160113,0.11221502
0.11388577,0.108880155,0.11221989,0.103405505,0.10363073,0.13405646
0.11014766,0.10469844,0.10360438,0.118865915,0.089727595,0.11181926
0.11778399,0.119927905,0.13782346,0.1326759,0.11415374,0.15344995
0.1259793,0.12467358,0.1294305,0.13286532,0.13845469,0.13511717
0.14202423,0.14115326,0.14013071,0.1642082,0.15191218,0.14856334
0.113269635,0.11087067,0.107735984,0.12027109,0.11777937,0.12445699
0.10347794,0.102238104,0.103790216,0.10981723,0.13583197,0.0961332
0.14553437,0.14951113,0.13607542,0.15415703,0.1380903,0.14970753
0.12592144,0.1258474,0.13769121,0.14715897,0.12507404,0.15105146
0.12480488,0.119902946,0.1189768,0.11004456,0.10824439,0.14016967
0.11462162,0.11621776,0.11197036,0.110392325,0.11047848,0.12673973
0.106326275,0.10437727,0.10604892,0.1024461,0.10363066,0.12350533
0.11005772,0.10957489,0.108148694,0.12280503,0.10531603,0.10616431
0.10285424,0.10965603,0.10843841,0.11742634,0.11830019,0.11743865
0.13397081,0.11570587,0.11755635,0.12058168,0.10437004,0.13967201
0.12245797,0.11626646,0.12193243,0.12216626,0.112161145,0.13064358
0.1352064,0.12268454,0.12475831,0.11819187,0.13059881,0.15892935
0.12963234,0.12225313,0.11832759,0.13400249,0.12125435,0.13091694
0.13028358,0.122067876,0.13160552,0.13637498,0.122694604,0.1462107
0.10083181,0.100034095,0.1118265,0.10378113,0.10565423,0.12037139
0.13117512,0.12580843,0.1337891,0.14744376,0.14649864,0.1576126
0.13317232,0.12676027,0.13087434,0.13402155,0.11643396,0.14508426
0.12035079,0.11685915,0.1160982,0.12068251,0.103891864,0.14042896
0.12401763,0.12535056,0.124951094,0.12978625,0.117213555,0.15638213
0.105953395,0.106729515,0.106507644,0.112905115,0.101100184,0.12711102
0.09590819,0.10592612,0.114192866,0.1110668,0.11048074,0.11882224
0.12129379,0.11627488,0.12791838,0.124866575,0.11244381,0.14840211
0.13992505,0.13683483,0.13738714,0.13938735,0.120006286,0.16298778
0.1196553,0.12070023,0.126524,0.13597311,0.12701242,0.15384354
0.11940221,0.11542901,0.11442438,0.124912165,0.105245434,0.13381073
0.097305775,0.10274637,0.10736378,0.09972766,0.108557396,0.104245186
0.1337045,0.13361783,0.13516757,0.15014821,0.12573983,0.1557024
0.11213337,0.113491364,0.108835824,0.11975,0.11049723,0.11774306
0.13310766,0.11944945,0.11610661,0.14751992,0.11354252,0.1289764
0.12502529,0.12131205,0.13897927,0.13533899,0.14414446,0.13572475
0.140318,0.14098124,0.13304336,0.16035886,0.15442587,0.13848469
0.10332535,0.10690682,0.099092424,0.11017529,0.10634896,0.10466732
0.12203796,0.119706325,0.13372406,0.13584459,0.12439638,0.1259151
0.09863026,0.10467359,0.10096595,0.10419275,0.1390818,0.102248445
0.10319657,0.10750545,0.09694308,0.11941768,0.13363767,0.09754862
0.1072838,0.11148877,0.10922115,0.11015087,0.10738635,0.12801488
0.12250984,0.11535676,0.11718985,0.109877415,0.115626864,0.13708138
0.1463463,0.13485932,0.1283727,0.14767505,0.13797005,0.15339097
0.12263345,0.12380062,0.13233458,0.13423468,0.13048302,0.15157278
0.11624601,0.109031655,0.110971294,0.118475445,0.11396004,0.12631124
0.09159693,0.095277876,0.09038908,0.09698661,0.12752363,0.08350552
0.122854024,0.1211069,0.115602985,0.13560414,0.13094835,0.13074973
0.111347884,0.102240235,0.11516762,0.09383855,0.123064086,0.12827124
0.0906899,0.10098465,0.092959076,0.10141358,0.12281788,0.09141612
0.14670703,0.14202899,0.14225024,0.14839035,0.14419733,0.16346502
0.11268418,0.10596105,0.11610001,0.12163046,0.106515855,0.11840587
0.11354843,0.11035408,0.11095301,0.1303145,0.13140258,0.12387881
0.09845069,0.097884834,0.10400846,0.11476895,0.118085705,0.12937942
0.13423589,0.13582188,0.1396635,0.1531977,0.13607918,0.1529432
0.107433006,0.1131095,0.117812596,0.11464597,0.11928282,0.115450814
0.1369216,0.13398391,0.13101566,0.15544854,0.1440501,0.14086899
0.11195483,0.10481819,0.11202221,0.1253169,0.11721787,0.1379712
0.14208522,0.13018715,0.129494,0.1524162,0.1277401,0.15583055
0.118543334,0.10595514,0.107843965,0.11604359,0.115407944,0.12719321
0.12578744,0.11828332,0.11818849,0.13043495,0.12213058,0.13247974
0.13288836,0.12518837,0.12691194,0.12963448,0.117824286,0.15390511
0.12615682,0.12639095,0.13487248,0.1486832,0.12613072,0.14694203
0.12149073,0.12258503,0.11824392,0.1398493,0.12713398,0.1233872
0.12980226,0.120915405,0.12516277,0.13710222,0.12140889,0.14628297
0.11038417,0.1168902,0.10591524,0.12755655,0.14332116,0.10088513
0.119523965,0.12112347,0.12419059,0.14815965,0.1275554,0.13781552
0.15022787,0.13572495,0.12738994,0.13486937,0.117602065,0.16301954
0.119740635,0.118913166,0.12537368,0.12425896,0.12319824,0.14413649
0.1360519,0.1234808,0.13148879,0.13834879,0.12309607,0.15337701
0.13749214,0.12944174,0.12776476,0.15940256,0.13549146,0.14178397
0.13132459,0.12815273,0.12970585,0.13901226,0.13953261,0.14103808
0.120078966,0.110414654,0.11629176,0.12834504,0.11534408,0.1371311
0.13917385,0.13731185,0.13553275,0.15615897,0.15861581,0.14028747
0.10775453,0.10970922,0.11308764,0.12159252,0.11715874,0.12756309
0.093346365,0.10081185,0.09194481,0.09832416,0.09156962,0.09142225
0.13917837,0.14156924,0.1369462,0.15747392,0.16428627,0.15928231
0.10176842,0.100284144,0.10355053,0.09771829,0.092547566,0.12760098
0.10152999,0.10186578,0.10160407,0.10198032,0.10472262,0.10486797
0.12986127,0.12481298,0.13441333,0.12810959,0.12188525,0.16247226
0.11411173,0.120701484,0.13148393,0.13219696,0.113309525,0.13883047
0.12132192,0.12928827,0.13036053,0.13520026,0.1248484,0.16208535
0.12631983,0.1229004,0.124846295,0.13256386,0.12314049,0.14137377
0.10174108,0.100417174,0.10288469,0.12462554,0.114344984,0.11690464
0.107416086,0.11019335,0.110383235,0.11840513,0.12018464,0.12230832
0.1310472,0.12953292,0.12796015,0.1431918,0.13659965,0.13565671
0.12644534,0.12711442,0.12633628,0.15320124,0.13333511,0.1348326
0.11206716,0.11474471,0.122503124,0.13190314,0.118710384,0.13068049
0.11188111,0.12092663,0.11806051,0.12932687,0.12871613,0.118151024
0.13658535,0.13244087,0.12847827,0.15466748,0.13233455,0.13707577
0.13937135,0.13083644,0.13350767,0.13792993,0.12067979,0.15050465
0.12623593,0.11710914,0.11698031,0.12560825,0.107651845,0.13580276
0.10983272,0.103891596,0.101250395,0.10681306,0.089566775,0.11177807
0.11778137,0.11525246,0.12637916,0.12646794,0.1084988,0.1429855
0.118709825,0.12247389,0.12240166,0.12396391,0.11338108,0.1441224
0.11134562,0.11003844,0.11714227,0.12433156,0.10314282,0.14091434
0.1095967,0.10899854,0.110046566,0.1229156,0.13691568,0.118537724
0.12164917,0.119904004,0.12486405,0.13696013,0.13407058,0.13641879
0.11048304,0.10940926,0.11310199,0.10593416,0.14040351,0.11939369
0.12485488,0.11557148,0.12243946,0.118878245,0.119373605,0.13891307
0.11660341,0.11378657,0.1162528,0.12614669,0.12807508,0.1393352
0.12506205,0.122879975,0.12065022,0.14076734,0.11023398,0.13803706
0.12132838,0.11677813,0.12097342,0.122747384,0.13018614,0.12422852
0.1211839,0.1195272,0.12345081,0.121168114,0.10134489,0.14389192
0.113269635,0.11087067,0.107735984,0.12027109,0.11777937,0.12445699
0.12029863,0.12615742,0.118291214,0.13247189,0.13861333,0.12748098
0.128766,0.120676465,0.11688076,0.11284838,0.11332255,0.1379497
0.13266465,0.12576517,0.13705431,0.13755688,0.12184405,0.15415162
0.110062346,0.11447826,0.10923217,0.12205694,0.13954078,0.1119415
0.10553567,0.10404724,0.10769274,0.10381213,0.11311895,0.1136907
0.12753978,0.1282185,0.13460088,0.14097899,0.11757693,0.1494266
0.12686118,0.12529162,0.13137694,0.14490671,0.1361011,0.1445495
0.11978626,0.1187446,0.124088034,0.13190103,0.127337,0.13419318
0.10781773,0.11226428,0.111569345,0.121153474,0.14360124,0.12277415
0.121580936,0.11532812,0.12488933,0.12903847,0.14057837,0.14235222
0.11514604,0.111899644,0.113469005,0.113595925,0.13656126,0.1266876
0.15647289,0.14291751,0.14064047,0.1589852,0.13268235,0.16061288
0.11447307,0.112254605,0.11542226,0.123709865,0.12876491,0.1271567
0.09658642,0.10172738,0.11574144,0.1065858,0.09959232,0.10653386
0.12862243,0.12422463,0.12585972,0.1518599,0.15473314,0.14318684
0.1238666,0.1202534,0.12004567,0.13500203,0.10113432,0.12850691
0.10784435,0.11068692,0.11315182,0.11551958,0.10979623,0.12379317
0.12113637,0.12231852,0.12580106,0.14219448,0.13509049,0.14941579
0.12399639,0.11198056,0.11237139,0.11283419,0.105101526,0.12524079
0.11391252,0.10869634,0.10920744,0.10922931,0.11075958,0.120796695
0.13191482,0.13037688,0.13682453,0.15154596,0.13874707,0.14661847
0.11738836,0.1155066,0.12069057,0.14415829,0.12002403,0.13069524
0.116366796,0.11175641,0.11973358,0.12246063,0.11602403,0.13412865
0.102193154,0.10294084,0.09901571,0.10116703,0.097382456,0.11459254
0.1234687,0.12323825,0.12286691,0.13870886,0.116431676,0.15733717
0.112656765,0.11381751,0.117195055,0.1321147,0.12955633,0.13293126
0.1273831,0.1232046,0.12392759,0.13478278,0.12635577,0.1337068
0.108836316,0.1103952,0.12007779,0.12853183,0.122183956,0.13011266
0.11105664,0.11044855,0.11645351,0.12040716,0.107924424,0.12824692
0.12711236,0.12611973,0.13829003,0.13873836,0.12905513,0.14477473
0.13272534,0.13279739,0.1368206,0.15060334,0.12723929,0.13820776
0.12064189,0.12068585,0.12870516,0.14526133,0.12857954,0.14446124
0.116656065,0.11993291,0.121481694,0.12276949,0.11824128,0.14159937
0.11238111,0.109372355,0.11377786,0.13229795,0.1075772,0.12191503
0.122417554,0.11308918,0.11334936,0.11201755,0.1057038,0.13089648
0.122651875,0.12275856,0.12599027,0.14199188,0.13472196,0.15065981
0.118405715,0.12240567,0.12975869,0.1350188,0.1278269,0.13005564
0.11853944,0.11716043,0.11391787,0.112398334,0.10323522,0.1300566
0.11658062,0.11027787,0.10830768,0.11582465,0.107083544,0.123293236
0.118887074,0.11775705,0.12731399,0.120206736,0.115655534,0.14230116
0.11057654,0.10857658,0.103761755,0.119082056,0.09567663,0.13255985
0.13443376,0.13180596,0.12959705,0.1557003,0.14793493,0.12125997
0.099351555,0.10396006,0.10345897,0.110311456,0.1144157,0.11299979
0.12446338,0.12710643,0.120276205,0.1462357,0.1363221,0.12332654
0.12939948,0.13680968,0.13642488,0.14507881,0.13453016,0.14082533
0.121161,0.11833305,0.10881042,0.1277964,0.12578204,0.12255877
0.10107843,0.10450885,0.10680214,0.11773116,0.13142347,0.11392013
0.114855535,0.11836233,0.13157278,0.13191903,0.09391637,0.1286408
0.097369105,0.10280832,0.09451942,0.1052112,0.14672245,0.09764647
0.10003123,0.11293437,0.10957654,0.12464933,0.124183595,0.111135304
0.13405558,0.13409862,0.1325772,0.14902796,0.14034227,0.14517494
0.1219473,0.114273444,0.12973067,0.13098253,0.1338348,0.15200773
0.12660813,0.12563133,0.12013445,0.12390886,0.13287342,0.13779506
0.122263454,0.12438305,0.1306894,0.14223579,0.14840654,0.12541468
0.10230515,0.11158558,0.10860486,0.12738858,0.12037796,0.12477397
0.11417153,0.11285058,0.114813335,0.12406465,0.13145374,0.1347835
0.1489929,0.14184652,0.14089479,0.16635495,0.14780629,0.15608494
0.13520353,0.12355633,0.12161024,0.11119217,0.10906893,0.14793906
0.1284295,0.13309233,0.13786834,0.15287882,0.14090526,0.14627734
0.11672417,0.111609675,0.12093215,0.12727088,0.12064225,0.12447292
0.12980327,0.12690453,0.1364289,0.14335202,0.12832317,0.14865929
0.10997902,0.117849335,0.12000682,0.13060576,0.11795961,0.13220444
0.106487416,0.10962731,0.10094957,0.09899008,0.11715199,0.116473384
0.11155852,0.109830625,0.11101386,0.12271797,0.13315015,0.14225937
0.12851153,0.12271224,0.12308524,0.13531333,0.13180017,0.15036972
0.10968109,0.10900185,0.11606921,0.11791106,0.14126548,0.10985593
