assertives,bias,positive,negative,pos_effect,neg_effect,factive_verbs,hedges,implicative_verbs,report_verbs
0.09853219,0.100500666,0.08738891,0.08990543,0.08169562,0.08278845,0.09723597,0.099364154,0.08919185,0.08968413
0.09423659,0.117176734,0.0874279,0.088776775,0.08416696,0.08863757,0.09083674,0.103776865,0.09171295,0.088294394
0.12997352,0.11138696,0.0896921,0.09435092,0.10894345,0.09832582,0.12755114,0.12206201,0.13082717,0.13038589
0.107080325,0.104747824,0.07461498,0.0837303,0.08498719,0.08816059,0.09203451,0.12505075,0.102737166,0.09644015
0.091753446,0.10121038,0.083237275,0.08299539,0.08008286,0.08158397,0.08597932,0.09705751,0.08634869,0.08627231
0.09452613,0.11459899,0.081613906,0.088173434,0.08563464,0.08737577,0.09473806,0.09415277,0.096288115,0.093753904
0.08046355,0.10346478,0.073319174,0.08221427,0.0763442,0.088386744,0.078318015,0.08797323,0.08318865,0.07933651
0.098665565,0.1024448,0.080047004,0.08726855,0.1011095,0.105311535,0.10619761,0.09674424,0.11494928,0.102980986
0.088112004,0.09444001,0.08387314,0.088116385,0.080965914,0.091997355,0.09662707,0.09068333,0.084557116,0.08454143
0.0962231,0.09585272,0.08357985,0.07801232,0.08595452,0.0759254,0.10010869,0.093849644,0.09325796,0.08989276
0.10348378,0.109919496,0.082421824,0.09223537,0.084430516,0.091527425,0.1009473,0.108448625,0.09506855,0.09892907
0.09428522,0.095357105,0.07493644,0.08226577,0.082593136,0.08494721,0.09314668,0.09670488,0.09696631,0.096088745
0.11590157,0.10031297,0.07852326,0.0955771,0.08259707,0.09455582,0.10720008,0.10417969,0.10491326,0.10747534
0.0948168,0.11255649,0.0839353,0.09609196,0.087566465,0.093084835,0.09670243,0.09716448,0.09389963,0.093158655
0.11009614,0.105636805,0.07681987,0.07903221,0.0808647,0.082064115,0.09499457,0.12202461,0.09711711,0.095301926
0.12587784,0.11910311,0.08612515,0.091195285,0.09979998,0.09692797,0.11737889,0.12715346,0.11646999,0.1162359
0.108443774,0.105327606,0.094039194,0.086471036,0.100397184,0.08948845,0.122839466,0.11290712,0.1158995,0.104625106
0.107296266,0.09877371,0.086116984,0.08825829,0.09812373,0.094878666,0.11608928,0.112452775,0.123063214,0.10071819
0.094544135,0.095386416,0.076892994,0.08201269,0.08435986,0.08703822,0.08577947,0.11244264,0.094698176,0.085540645
0.10981029,0.10290353,0.08919809,0.082979925,0.09226934,0.07969159,0.10664354,0.10739906,0.10466713,0.10267975
0.08818562,0.09812418,0.07489286,0.08228989,0.07455137,0.08514374,0.092356056,0.09348175,0.08517402,0.0795384
0.10937908,0.10585509,0.08812332,0.08502335,0.099881634,0.08757897,0.11705618,0.102408186,0.106312744,0.10797064
0.10961752,0.11494763,0.08292047,0.09325722,0.097451866,0.09881991,0.093575165,0.10398297,0.11435559,0.10682958
0.13078818,0.11209149,0.09194677,0.09630374,0.107843705,0.10069497,0.1257121,0.12040694,0.12377461,0.12713613
0.09753198,0.104083814,0.079069994,0.0909399,0.0849795,0.09776567,0.102611125,0.101022005,0.10098188,0.09197294
0.09967039,0.09945746,0.073130555,0.08167106,0.08100614,0.083262704,0.09289262,0.10281764,0.09217365,0.08812763
0.11630774,0.10801167,0.08707002,0.09475606,0.097017065,0.10198203,0.113106765,0.11663984,0.11896813,0.115334004
0.1070144,0.09986193,0.084675506,0.08930542,0.09716312,0.098839,0.112102315,0.102042854,0.11873691,0.106972985
0.09716252,0.106664024,0.07761156,0.09129688,0.0801244,0.0888537,0.0885761,0.095170766,0.0914279,0.094845586
0.120003864,0.11488042,0.112382434,0.12567021,0.09744389,0.109722316,0.12658225,0.13438927,0.12432692,0.10547475
0.089057334,0.09798228,0.07100953,0.08383122,0.07896563,0.0864599,0.09169823,0.09417426,0.09448676,0.083857805
0.1377706,0.105030134,0.10202352,0.10376387,0.10525,0.105222434,0.14640906,0.12972748,0.119748116,0.12211501
0.12588623,0.12170458,0.104910985,0.100879274,0.11506417,0.10366552,0.12786768,0.12285553,0.12606047,0.12049222
0.114649065,0.12364408,0.089130096,0.09425762,0.099991135,0.09889827,0.10570917,0.11506833,0.11430093,0.10953575
0.11240632,0.11222887,0.09027322,0.08230709,0.12191438,0.09300847,0.10581824,0.101738445,0.12049273,0.11257426
0.10044141,0.11288537,0.084352,0.08772948,0.094421916,0.09303588,0.09659775,0.112845875,0.100307934,0.10008155
0.09860262,0.09595388,0.07794547,0.08242259,0.08986463,0.09204823,0.10050857,0.1003151,0.09889271,0.09508051
0.11505588,0.11432336,0.09159341,0.11542466,0.092479706,0.1060658,0.11416736,0.11713097,0.11011951,0.10651986
0.13472313,0.10389581,0.08874399,0.0920136,0.09980225,0.09950335,0.13203427,0.12900932,0.10893098,0.11845259
0.094181456,0.10889615,0.08414986,0.09061849,0.086659335,0.09638372,0.09218142,0.097716875,0.098216064,0.09321002
0.1231044,0.122178495,0.09696415,0.11817539,0.11050018,0.12259824,0.12272057,0.13080701,0.14060539,0.12332497
0.118559934,0.116304055,0.09356404,0.089523375,0.1030591,0.08854291,0.11478896,0.11695995,0.11525105,0.11950619
0.088760085,0.097065,0.075975105,0.076727435,0.07533889,0.07794087,0.08475395,0.09494075,0.08058797,0.08142652
0.12938723,0.123103715,0.09070873,0.09641708,0.108281106,0.103989385,0.1247537,0.114507936,0.12736137,0.12493816
0.12308822,0.11189804,0.08571195,0.102093935,0.085652456,0.09460428,0.11135046,0.12748967,0.10778214,0.109499596
0.09762058,0.10782014,0.07645018,0.0825732,0.0806448,0.084635876,0.085225955,0.09981308,0.080454715,0.09026849
0.12319362,0.11619814,0.102259755,0.10306579,0.10663048,0.09817489,0.12931551,0.13224077,0.1268039,0.11260072
0.11323448,0.105851166,0.09262851,0.10536954,0.09977374,0.11087731,0.11981832,0.10583143,0.118688405,0.10969987
0.112399824,0.116693206,0.099378146,0.091440745,0.116824545,0.09669803,0.11516503,0.11340587,0.12979485,0.11017609
0.10170624,0.10763215,0.083957516,0.09091984,0.09391333,0.0904249,0.10210119,0.103032,0.09733812,0.09424225
0.10634219,0.10128842,0.08127681,0.084221765,0.1002967,0.10291718,0.1047408,0.09722611,0.12400565,0.10570854
0.10583474,0.10809227,0.08457174,0.09068443,0.089265175,0.09287075,0.099408545,0.11515936,0.10488619,0.1025032
0.114377305,0.11763132,0.09217352,0.10468508,0.09697761,0.1022104,0.10926162,0.12541825,0.11765372,0.10842154
0.106043145,0.10086981,0.081169814,0.07942841,0.08649087,0.082015604,0.097186886,0.10916499,0.09129714,0.097163126
0.10425093,0.1045651,0.083824225,0.08627556,0.088480316,0.08663937,0.10313821,0.10606116,0.0991954,0.09698739
0.09186106,0.104273155,0.074331805,0.07561809,0.08882218,0.08228598,0.095819056,0.0936488,0.09406895,0.08718547
0.09426795,0.100766726,0.077255346,0.07830197,0.085628316,0.08073211,0.095401704,0.101529844,0.087911025,0.09117413
0.099561244,0.10247229,0.084507935,0.075763054,0.09794589,0.077589184,0.11865809,0.10444802,0.10435974,0.09899674
0.09700517,0.10525953,0.08485372,0.087560445,0.09080428,0.092727855,0.087367594,0.09609342,0.099876635,0.09515599
0.09598269,0.1022484,0.07991118,0.08650554,0.08115017,0.08962426,0.08751976,0.099278085,0.08861519,0.088488266
0.100035526,0.103740595,0.07686906,0.08769713,0.09418505,0.10131272,0.09295791,0.108566575,0.105943546,0.095657706
0.10586345,0.11487689,0.088012666,0.08418978,0.097962886,0.089886785,0.09849012,0.123958886,0.107529536,0.09830377
0.09974044,0.10194687,0.07988481,0.078070216,0.082420774,0.082049906,0.09011337,0.10796057,0.08743613,0.09004128
0.118522696,0.11450077,0.08918123,0.09618091,0.10916322,0.111195944,0.115363374,0.11436238,0.12814353,0.12227371
0.117864996,0.10630534,0.08905348,0.08651218,0.10349702,0.09343549,0.12156409,0.11674525,0.112603724,0.111451365
0.10349708,0.09900172,0.06980126,0.07276555,0.07545244,0.07380378,0.08717918,0.11120826,0.0744197,0.09420851
0.1042896,0.105375566,0.077928096,0.08781728,0.08281505,0.08817008,0.09370848,0.11013608,0.09533206,0.09334164
0.12540162,0.1084791,0.08794452,0.09164855,0.09809683,0.09628174,0.12117583,0.113306426,0.11527463,0.11843333
0.08949569,0.099358074,0.07770526,0.08889449,0.08652737,0.09003029,0.085503146,0.09804637,0.08984316,0.09000522
0.12646602,0.1250666,0.102623135,0.11141043,0.1063989,0.10625421,0.13107736,0.13546607,0.12055077,0.11589597
0.14427109,0.12538052,0.098974064,0.10679202,0.11783529,0.11681366,0.14693838,0.14208795,0.14513254,0.1354249
0.101425454,0.10457445,0.072564326,0.08043838,0.07626844,0.0827859,0.088047914,0.113149606,0.08504705,0.09582403
0.089018516,0.09920238,0.078969665,0.08484392,0.083236456,0.08712045,0.08290859,0.105327725,0.09361968,0.086099945
0.090129666,0.09681177,0.07196829,0.071448885,0.07527779,0.07667109,0.083698995,0.08869636,0.07449418,0.08079267
0.103088304,0.09640782,0.089203954,0.098042056,0.08300595,0.09191036,0.11531849,0.124210544,0.10661665,0.08784932
0.12674536,0.11504752,0.12007612,0.10066117,0.12924114,0.10874202,0.14489718,0.11356774,0.14293696,0.1293197
0.15241861,0.13300298,0.110161856,0.10923075,0.12674737,0.11662123,0.15499644,0.14940722,0.14279628,0.14111663
0.09166912,0.09029601,0.08149738,0.08815596,0.08419843,0.09319367,0.092955634,0.08966858,0.1002062,0.08537082
0.100427784,0.113100626,0.08884177,0.08354398,0.10218251,0.09296298,0.112082064,0.11012899,0.10380343,0.10140355
0.09040849,0.10961623,0.07284127,0.076068796,0.08513118,0.08165054,0.095740415,0.095296346,0.09606743,0.09086769
0.114587694,0.10991426,0.082332514,0.09089381,0.09120477,0.0903555,0.110865235,0.11797551,0.10934001,0.10795767
0.11890915,0.108103596,0.08543167,0.09397574,0.09506208,0.09373273,0.10473984,0.1241567,0.108571604,0.10687253
0.10707642,0.10257658,0.07319651,0.0816569,0.094210446,0.0904488,0.10023963,0.10499941,0.107665524,0.09885845
0.10756924,0.10049879,0.075919546,0.07999987,0.09539395,0.09028604,0.09943355,0.09682094,0.10945848,0.1044685
0.13382387,0.12099547,0.09285196,0.099308394,0.10534414,0.10296879,0.13796987,0.1248553,0.13509096,0.12744705
0.11136837,0.110386185,0.08051522,0.08639901,0.08735442,0.08794982,0.100016885,0.11601453,0.09922812,0.103987575
0.109466486,0.11370909,0.090690404,0.091491826,0.09011397,0.08939338,0.09715793,0.11146063,0.10273991,0.1032251
0.11258361,0.10829063,0.08667468,0.08896426,0.09587848,0.091521576,0.11377581,0.10758644,0.11177435,0.10889369
0.118814215,0.10667713,0.08049322,0.09074913,0.09374706,0.09404202,0.108615324,0.12049614,0.109216355,0.10992563
0.1311318,0.11695851,0.09053242,0.10853488,0.0926018,0.09811295,0.11580194,0.12416246,0.10476189,0.119094595
0.11517789,0.113708846,0.086328164,0.09466491,0.106201954,0.10684351,0.10249957,0.120869905,0.11982766,0.1138748
0.09868729,0.10528603,0.07818955,0.081473544,0.09415481,0.09113035,0.1024805,0.105399586,0.10265724,0.095657855
0.09823564,0.10799638,0.08913409,0.091361456,0.09067115,0.09054042,0.09483134,0.09772033,0.09629372,0.10116203
0.100283876,0.10169017,0.08637651,0.08499824,0.092484444,0.08850727,0.09275855,0.10224146,0.092117205,0.08932121
0.09327809,0.09196749,0.07536912,0.07459518,0.08375984,0.07761771,0.091276236,0.09827873,0.08884192,0.08384057
0.12225383,0.10040127,0.09414657,0.10013153,0.11410212,0.115723565,0.12985247,0.112964496,0.14732204,0.12440386
0.10673846,0.10478201,0.07369503,0.084909186,0.07750303,0.08518065,0.09092407,0.11138822,0.08754347,0.09718918
0.1095089,0.09949038,0.08368968,0.08612556,0.0873595,0.08679585,0.10702923,0.10657955,0.09322151,0.10050548
0.09873991,0.10428495,0.077868156,0.086505055,0.07830616,0.08435177,0.097539715,0.10243054,0.087566555,0.09144864
0.118877724,0.10537085,0.09032543,0.098907135,0.0925141,0.09591639,0.11226218,0.11660982,0.09590283,0.10948163
0.097867705,0.10195283,0.08265977,0.08527354,0.08728586,0.08672417,0.10044794,0.10102465,0.09100764,0.09393985
0.10483571,0.11518843,0.0935056,0.09807494,0.1031438,0.09866506,0.10011711,0.10261471,0.11951204,0.10726354
0.13088916,0.11297437,0.08320462,0.0871276,0.09560214,0.093754806,0.10860437,0.13111027,0.103639014,0.11902172
0.106868,0.11012194,0.08582403,0.09717737,0.09130105,0.09868886,0.10278827,0.11424032,0.10231274,0.098548576
0.11232884,0.100357406,0.08998895,0.10047614,0.096786894,0.09827564,0.11693626,0.10315119,0.11088853,0.10804152
0.15644716,0.12732959,0.10456748,0.13292795,0.11084617,0.11551098,0.14607364,0.13128251,0.14002682,0.14580518
0.095426,0.108592175,0.083762094,0.09077416,0.083538,0.08440128,0.09486146,0.0978393,0.097196266,0.09167004
0.10366921,0.10002677,0.07608409,0.08061875,0.09425494,0.09137899,0.10493434,0.10543404,0.10616472,0.102106385
0.11110794,0.112343304,0.09707625,0.100120045,0.09594748,0.09895136,0.11025265,0.12423621,0.109191775,0.10075734
0.121678784,0.11282887,0.08415758,0.098325916,0.09717045,0.099618524,0.11340132,0.11877622,0.11824192,0.11677706
0.09314974,0.09731544,0.07712874,0.08004072,0.074712925,0.07871169,0.083856106,0.09282628,0.07524343,0.08260996
0.10826546,0.10109678,0.0822401,0.08725655,0.08607447,0.09179798,0.11155219,0.108592086,0.09443987,0.09632638
0.088760085,0.097065,0.075975105,0.076727435,0.07533889,0.07794087,0.08475395,0.09494075,0.08058797,0.08142652
0.1029196,0.104090385,0.083341196,0.089286156,0.08753165,0.0894657,0.10530825,0.10145661,0.09551892,0.099088654
0.096117415,0.09444411,0.0741655,0.07958718,0.0885852,0.08379006,0.093352765,0.101681925,0.09478535,0.087665536
0.10397447,0.09875914,0.07760222,0.07744698,0.0791733,0.07739206,0.09408372,0.11177348,0.08514322,0.0895413
0.083918996,0.09304924,0.08002282,0.08046297,0.081636146,0.08573837,0.08593262,0.08867973,0.08596481,0.08582137
0.09681957,0.09617644,0.076414004,0.07625356,0.07910075,0.07726072,0.087886475,0.10495894,0.08677766,0.09218975
0.10920016,0.11337859,0.07421673,0.08737094,0.08037111,0.08656018,0.093043655,0.111936,0.09543583,0.09674269
0.099678144,0.103158906,0.07451234,0.07189775,0.09034708,0.07816898,0.09269794,0.10159698,0.085012734,0.092052616
0.096609205,0.09882332,0.07605248,0.08224678,0.09205716,0.08881375,0.09019511,0.100375935,0.0956516,0.09605143
0.10640608,0.10409078,0.09046852,0.093224525,0.09922761,0.095094636,0.10346016,0.10324634,0.1048595,0.09944467
0.10441409,0.10783244,0.08463873,0.0821583,0.09168843,0.08721288,0.097420394,0.10106931,0.093763284,0.09847641
0.08728334,0.10327139,0.08614321,0.08389362,0.084558934,0.08214735,0.084322646,0.08568,0.08704447,0.087894134
0.10028083,0.09721499,0.07944387,0.08766345,0.086240664,0.097340494,0.098352686,0.10541353,0.09129589,0.093085974
0.09289484,0.096037894,0.08388598,0.10024529,0.086294256,0.10281316,0.08699326,0.098106824,0.10035823,0.089031935
0.096493274,0.10284931,0.0779732,0.081511326,0.07380579,0.08169106,0.084361486,0.102488816,0.07969011,0.086592615
0.096398965,0.1066895,0.074145466,0.08533638,0.08058883,0.088846564,0.09472524,0.102901906,0.09218342,0.09197685
0.14054747,0.1264113,0.09057822,0.08950216,0.115744084,0.097335376,0.13553578,0.1444536,0.129069,0.13506249
0.12085527,0.11080041,0.09128322,0.08719445,0.09763176,0.08810072,0.112084866,0.122487314,0.102984294,0.11075
0.11366669,0.10795487,0.093403764,0.10252895,0.10104841,0.10701,0.118991435,0.10797737,0.116503,0.10989322
0.09965627,0.095179275,0.08943756,0.088148884,0.103979155,0.10050291,0.10255409,0.09784749,0.106249824,0.094178855
0.10263543,0.103020266,0.09902975,0.10696526,0.090044715,0.10097943,0.11434889,0.10814887,0.10081502,0.09527888
0.12283901,0.11428784,0.08024881,0.08886617,0.09333272,0.09125811,0.104227595,0.13652143,0.10780897,0.113243274
0.082098156,0.10201312,0.08365258,0.08680168,0.078376785,0.0867226,0.08525242,0.0941324,0.08289402,0.08231121
0.11541103,0.10167299,0.08271435,0.08882039,0.085047,0.09123949,0.10930529,0.119057454,0.09311814,0.100133836
0.088429935,0.101857126,0.0814415,0.08874351,0.08346862,0.09394255,0.09389037,0.094119996,0.09809487,0.0857628
0.124211796,0.09840983,0.08250207,0.088736326,0.0840444,0.09107279,0.10999076,0.12412965,0.093636855,0.10398437
0.09018098,0.097695544,0.07162728,0.0812684,0.086135924,0.08821764,0.08674231,0.09124251,0.09898626,0.09082713
0.108230814,0.11007395,0.0805033,0.08758069,0.09545619,0.09397859,0.09304616,0.124657966,0.10768613,0.102792226
0.11593041,0.10938753,0.083468445,0.09536025,0.08997229,0.093319446,0.1184209,0.11878918,0.1169292,0.11048869
0.08993266,0.10837901,0.08125213,0.076007456,0.10008853,0.08577004,0.08979097,0.09334433,0.09667589,0.09399835
