assertives,bias,positive,negative,pos_effect,neg_effect,factive_verbs,hedges,implicative_verbs,report_verbs
0.109027445,0.11308598,0.0800301,0.09212306,0.09598502,0.10778627,0.10212562,0.10647331,0.108533666,0.10608658
0.12844945,0.10679199,0.09325779,0.095673256,0.10339188,0.10287836,0.12226236,0.13267745,0.12490882,0.11771731
0.12972316,0.11393762,0.09194603,0.09962026,0.10192432,0.103797786,0.12637061,0.1239798,0.124529615,0.118255846
0.10482484,0.10688149,0.08683361,0.08457965,0.0993969,0.090443216,0.094876856,0.104058,0.09274476,0.10250856
0.112921156,0.115777,0.09532489,0.10243678,0.1043859,0.10192836,0.10890125,0.105067424,0.11508693,0.11139363
0.12145621,0.10927104,0.09825822,0.11214992,0.10240257,0.107332416,0.11906637,0.109183386,0.12361282,0.12346744
0.09648171,0.10023363,0.07656303,0.08732543,0.07773612,0.08255007,0.09164487,0.10984624,0.09462816,0.08699652
0.10618616,0.11796636,0.09944983,0.10225319,0.10167779,0.09973823,0.106859855,0.10911162,0.11249718,0.103543796
0.13913345,0.110878125,0.10152792,0.10668613,0.10939367,0.11116688,0.14752881,0.13747127,0.12174187,0.12418476
0.10214782,0.09460953,0.08961831,0.0947417,0.083735935,0.09536685,0.10136654,0.10939459,0.09542265,0.089291535
0.13555074,0.118383996,0.0814856,0.08798178,0.10225375,0.095116235,0.11949866,0.13345806,0.11882228,0.12058812
0.12407824,0.11592238,0.10937826,0.12176009,0.1055236,0.11506866,0.13198382,0.12017806,0.12126913,0.12267217
0.09857686,0.10030862,0.08370612,0.08060482,0.10360885,0.093085,0.11054799,0.107099764,0.11049979,0.10194819
0.1115324,0.11826216,0.08617152,0.096836165,0.09455523,0.0971897,0.098958656,0.102451004,0.10064201,0.10677855
0.09798968,0.09438141,0.0699231,0.06459969,0.088063486,0.0718744,0.08267279,0.11472871,0.091336645,0.096527874
0.1002133,0.10394862,0.08695248,0.0894868,0.09787287,0.09179386,0.10862672,0.10589323,0.10497724,0.1021985
0.1389381,0.12370892,0.09984851,0.106147416,0.11603627,0.10892543,0.14498007,0.12475084,0.1368932,0.1425156
0.10038498,0.09887887,0.083314754,0.08436596,0.08443778,0.081452906,0.09147201,0.13177918,0.09024281,0.08865448
0.09987685,0.092353754,0.07265106,0.07362266,0.0815756,0.07868184,0.09625109,0.114619255,0.08748614,0.0854419
0.10401579,0.108403504,0.10425553,0.110754274,0.09207576,0.1046652,0.11115506,0.10994308,0.10917716,0.09407471
0.09662102,0.09135451,0.08421873,0.087283336,0.08096799,0.08761281,0.10096148,0.10561094,0.10408214,0.08580521
0.13540947,0.11709538,0.09118491,0.096682034,0.104666024,0.10357573,0.119756185,0.13497801,0.12513267,0.12197671
0.09033811,0.09470656,0.076428495,0.08556256,0.08804294,0.0969006,0.091748245,0.0992271,0.1069054,0.08851067
0.1017318,0.10763688,0.11305883,0.09590416,0.09388963,0.083232716,0.12239777,0.11602829,0.1045222,0.09587785
0.11084857,0.10488638,0.08877924,0.09791447,0.10209303,0.10164007,0.108641975,0.1290477,0.11840033,0.10298569
0.11584579,0.10912409,0.10959966,0.120912276,0.09315122,0.10184944,0.122136764,0.11677888,0.11329669,0.102161296
0.10850861,0.11513411,0.11007521,0.11005183,0.0939316,0.09758951,0.106283925,0.10404513,0.107146606,0.101447865
0.13008481,0.12162996,0.14233477,0.12863095,0.13684714,0.11745111,0.14722456,0.111284174,0.16496529,0.12878011
0.11047595,0.1100314,0.07973717,0.09348274,0.08926175,0.094971545,0.10221257,0.12047159,0.10566733,0.10205834
0.11855257,0.12538974,0.089714035,0.1034957,0.10561646,0.10677005,0.12065967,0.12396281,0.12965307,0.11259508
0.10095092,0.100046605,0.09112509,0.100969866,0.08976785,0.09535374,0.10304523,0.111556195,0.11416738,0.0918779
0.17543264,0.17136148,0.1488442,0.17833173,0.14958529,0.16047189,0.17904495,0.16643305,0.17770545,0.1650727
0.09982743,0.1057468,0.08676881,0.07756067,0.09904628,0.08667603,0.10097724,0.11724961,0.097969934,0.095253326
0.09235875,0.09080211,0.09186693,0.10713912,0.08517911,0.10220016,0.10821488,0.09610365,0.09644113,0.087516025
0.09940444,0.09728015,0.07642382,0.08695531,0.07961013,0.087465726,0.08922138,0.10568332,0.09070841,0.08944436
0.082813144,0.091029815,0.07832449,0.0892649,0.07736539,0.090862826,0.07102244,0.095001884,0.088805944,0.07456472
0.08121705,0.09311229,0.083935,0.08384712,0.08017876,0.08301266,0.0811096,0.086970955,0.07812389,0.07975435
0.09791551,0.102079116,0.087162234,0.10726649,0.08492494,0.09878148,0.097239815,0.10841169,0.10779682,0.09076009
0.11679378,0.10919463,0.10872587,0.10745746,0.10259051,0.10377156,0.12556906,0.104828216,0.11661448,0.108502835
0.13881312,0.11971368,0.09206926,0.09419052,0.12235321,0.10579806,0.13618034,0.12999341,0.12619364,0.13287492
0.12062115,0.111207545,0.10796369,0.11075552,0.104478054,0.10705373,0.13641322,0.10626006,0.11987296,0.11345845
0.096834004,0.10916435,0.08053164,0.08136658,0.09824887,0.088043764,0.09632416,0.09789478,0.099898666,0.09352837
0.119612195,0.115240045,0.084355995,0.08591194,0.11458442,0.09735266,0.119994394,0.12713118,0.13043395,0.117675856
0.101915345,0.108207524,0.09100599,0.10211141,0.08987613,0.09536044,0.09453004,0.10492677,0.099211104,0.09727424
0.11397566,0.10542629,0.08776875,0.103976086,0.08614848,0.098305985,0.111143716,0.12256819,0.1036422,0.10391617
0.14106387,0.111476324,0.099402145,0.1070462,0.10664864,0.10831941,0.13460192,0.13812459,0.12698139,0.13232438
0.14460368,0.13312261,0.119141415,0.12949993,0.12611991,0.12595268,0.15336592,0.14627178,0.14411227,0.13467585
0.12341908,0.10500647,0.08273774,0.09572707,0.091554604,0.09493667,0.109498344,0.12167756,0.101092115,0.11001681
0.09428481,0.09618671,0.07672036,0.078040294,0.085308895,0.08241965,0.09217576,0.09398918,0.08282435,0.089533485
0.10600263,0.0923109,0.08147802,0.07809378,0.08319068,0.079503916,0.10482989,0.11228848,0.08500455,0.08808887
0.1209405,0.1078749,0.08609191,0.08307291,0.10556834,0.09786252,0.12430371,0.10739643,0.12362035,0.111307256
0.12537561,0.114641115,0.10564184,0.122030176,0.101865225,0.11308231,0.12996294,0.12905307,0.12968464,0.11993061
0.110414445,0.1188324,0.0958652,0.10963258,0.10282021,0.11666204,0.11257579,0.11135302,0.113923654,0.102379255
0.086536475,0.09219631,0.07761793,0.078627914,0.094418794,0.089576595,0.11583121,0.08113944,0.09726327,0.0905751
0.1158646,0.112676084,0.08074721,0.09274293,0.08577767,0.09580267,0.11444954,0.11803333,0.10462734,0.102696955
0.12204329,0.1035256,0.090400495,0.09230436,0.0965272,0.08842631,0.12119109,0.12427089,0.11818213,0.114511535
0.096996345,0.10236002,0.069576904,0.07072019,0.09131888,0.08131234,0.094330415,0.09274088,0.09486565,0.08991825
0.10529465,0.098443255,0.08035272,0.091457404,0.086045496,0.090911634,0.0975703,0.107172154,0.0959464,0.09562221
0.12534326,0.11776598,0.093529925,0.10344052,0.10741056,0.1092262,0.11198895,0.1341792,0.12391369,0.1195046
0.1198902,0.10671731,0.09041504,0.09288126,0.10755074,0.10720293,0.12615411,0.10237258,0.13323417,0.11468292
0.12687524,0.10818761,0.10322842,0.13047901,0.10495317,0.1166315,0.1328056,0.1218884,0.13040131,0.124423936
0.13008474,0.107993536,0.10700597,0.09675956,0.106109336,0.0996811,0.14509143,0.12731093,0.13268022,0.113263465
0.13131543,0.12963416,0.09055998,0.09878704,0.12552318,0.107093,0.13072234,0.121729404,0.127656,0.13185786
0.10247434,0.09355592,0.080329396,0.07788218,0.08872932,0.08514499,0.093564056,0.101145506,0.08702356,0.09247539
0.10917232,0.10558266,0.123500384,0.10548281,0.102736294,0.093764566,0.12243,0.10489166,0.11001522,0.10924653
0.10412672,0.10605729,0.09220489,0.09095742,0.08605848,0.088980936,0.105903365,0.09740547,0.09435074,0.102839924
0.102270454,0.10572933,0.07917021,0.08933856,0.08860455,0.091125056,0.08400525,0.097830504,0.09093445,0.09966613
0.113995776,0.13250837,0.110118896,0.12841532,0.098115794,0.11319651,0.11035191,0.12450816,0.11729253,0.1073681
0.10809025,0.0994379,0.070811026,0.07291846,0.08024119,0.07483403,0.0940852,0.12558167,0.0920602,0.09824814
0.09155381,0.092524566,0.080946214,0.08195167,0.07543561,0.08135171,0.083483934,0.09789781,0.07733798,0.07871513
0.14414597,0.12358555,0.11930587,0.1231265,0.10724033,0.1042221,0.14655098,0.14347446,0.13369828,0.13102911
0.102518305,0.10356806,0.09323332,0.080975235,0.11296653,0.09330399,0.106594,0.094382994,0.11127432,0.105474465
0.16310199,0.118093334,0.11152306,0.11500782,0.12163038,0.1118023,0.18245935,0.14619142,0.14011413,0.14615545
0.105919756,0.09977055,0.082012914,0.08190871,0.09107162,0.09043756,0.10971327,0.10708659,0.10166289,0.09975326
0.092683576,0.10134682,0.075263396,0.086204246,0.09434345,0.0886999,0.087414555,0.098146275,0.10235944,0.09050356
0.10466411,0.10058215,0.10190604,0.1134211,0.093030505,0.10210196,0.1218033,0.0977595,0.09851983,0.09737012
0.09394877,0.109026864,0.08313251,0.08984666,0.08320854,0.084119365,0.094189554,0.096473694,0.09586411,0.090512864
0.10291677,0.12593363,0.09955252,0.11759574,0.08829328,0.099444896,0.09854086,0.1054487,0.10401356,0.09771063
0.12389433,0.10299902,0.1054872,0.09575762,0.10098694,0.09254778,0.13418905,0.12234384,0.12466141,0.11229738
0.10316348,0.09777521,0.0696019,0.071704715,0.081543356,0.07494046,0.08417062,0.11425599,0.08844999,0.09563773
0.110159665,0.11574977,0.103563204,0.09972819,0.103492506,0.1058498,0.1152316,0.11043957,0.117627464,0.10445098
0.13757002,0.11672428,0.11139156,0.13424255,0.1099866,0.12097066,0.14160153,0.13350584,0.13368823,0.12213453
0.093771026,0.09655553,0.08130623,0.08491573,0.08715417,0.09012373,0.10047582,0.09097477,0.09395668,0.09579583
0.12613678,0.12166454,0.109836824,0.11573494,0.108478285,0.11163772,0.1278715,0.114556536,0.12643008,0.11772608
0.094713666,0.10493854,0.08226825,0.089559376,0.09245965,0.09728772,0.09465217,0.08858388,0.1004749,0.09611474
0.114863776,0.09930015,0.08377993,0.086303115,0.1004149,0.09955859,0.12257664,0.11445444,0.123384945,0.111777894
0.1205627,0.11280076,0.14205036,0.12643439,0.11627443,0.11300629,0.14692707,0.12579449,0.13133931,0.11074733
0.09434301,0.09425097,0.085529886,0.085660405,0.08922968,0.087324336,0.103675336,0.09069957,0.09207625,0.09278165
0.12284988,0.11388275,0.10491869,0.12161418,0.09743352,0.10943298,0.13047598,0.12626036,0.114185855,0.115247376
0.10550958,0.10378184,0.081896245,0.08732666,0.08746432,0.08944938,0.10386556,0.112856284,0.10162128,0.09729877
0.1052452,0.09582361,0.08902975,0.09541329,0.0873451,0.09254707,0.11204571,0.09867534,0.11024516,0.098268904
0.10246942,0.09636305,0.09314709,0.09622237,0.0952261,0.10184689,0.11339442,0.10272414,0.10202891,0.09712082
0.10511567,0.09989838,0.11435653,0.105634674,0.10778424,0.106610015,0.11010679,0.10949246,0.107398525,0.09935091
0.12972286,0.108979195,0.09023376,0.10342516,0.09188577,0.09841039,0.12837498,0.11897249,0.10626438,0.11872638
0.109902635,0.11478749,0.09157407,0.111971445,0.093346156,0.10310455,0.103615224,0.11152445,0.10904564,0.09769383
0.11584078,0.11046074,0.084265776,0.087040186,0.09670049,0.09250572,0.10558815,0.122694336,0.11008866,0.10533171
0.11259097,0.11129814,0.09935814,0.100509144,0.098465,0.10345191,0.12062995,0.11236325,0.11318065,0.10927273
0.09545343,0.11686432,0.10130738,0.092268884,0.10167525,0.08782774,0.10154028,0.09754102,0.10496717,0.09673352
0.1149544,0.1092221,0.12271265,0.10403683,0.1070811,0.09512828,0.13695428,0.09820193,0.11851079,0.11546466
0.09206778,0.10503641,0.08830836,0.099144965,0.082021534,0.092505164,0.09288794,0.0917622,0.08417389,0.08701342
0.14777066,0.13775581,0.1186002,0.12313421,0.119984716,0.121729605,0.1518189,0.1562976,0.14151275,0.13472329
0.13320236,0.13726331,0.120030835,0.13305233,0.109480955,0.118549,0.13973507,0.12976697,0.12545653,0.12643398
0.09730079,0.10685375,0.07883196,0.07393237,0.09564729,0.081973985,0.09849065,0.108327344,0.09472745,0.09638214
0.115055196,0.11990188,0.10742547,0.10997275,0.104850985,0.10747616,0.12708426,0.11433571,0.11742349,0.109964795
0.09036308,0.10694144,0.07766958,0.07858565,0.08502463,0.08476471,0.08631376,0.088776566,0.08659033,0.08738108
0.116867274,0.1126218,0.08636482,0.09663852,0.10686431,0.10339728,0.11106477,0.11888893,0.12873977,0.11193668
0.12077529,0.10885428,0.09440705,0.091489725,0.11091513,0.10334675,0.123287946,0.11192522,0.12594484,0.11318589
0.09588831,0.094349526,0.08188955,0.092025444,0.103011034,0.10590974,0.091106035,0.09635704,0.104147516,0.09160529
0.10985869,0.099970065,0.08440826,0.09033306,0.09924674,0.10035265,0.10684384,0.106248185,0.10626634,0.10251507
0.093771026,0.09655553,0.08130623,0.08491573,0.08715417,0.09012373,0.10047582,0.09097477,0.09395668,0.09579583
0.12193183,0.10927414,0.09439414,0.1001013,0.10249007,0.09439561,0.11471592,0.11460501,0.10925049,0.10832336
0.09844334,0.104129374,0.08066333,0.10179749,0.09165262,0.098226115,0.11301363,0.110141434,0.11636668,0.09262336
0.13074626,0.10496155,0.09625311,0.09615148,0.10351247,0.10036928,0.13403597,0.12342992,0.12582345,0.11840734
0.09141065,0.09903821,0.073153004,0.075691506,0.087608546,0.08240956,0.08926552,0.09126282,0.09101653,0.08745835
0.1333074,0.11365684,0.09164047,0.09970808,0.103027195,0.10300259,0.13462509,0.12988123,0.11935285,0.12490341
0.1231636,0.10678956,0.08435618,0.08933699,0.09654982,0.09603683,0.113528684,0.13565734,0.11457314,0.110785514
0.11648033,0.11263108,0.08164558,0.08019146,0.113443755,0.09190974,0.10947882,0.11144358,0.11630412,0.110286385
0.12593761,0.115479045,0.114308946,0.10491848,0.1147664,0.10903957,0.1541414,0.12975988,0.15766937,0.1185807
0.09858667,0.1046169,0.0804409,0.08837756,0.08424193,0.089048035,0.09503817,0.10113821,0.10043333,0.08830751
0.13305683,0.11603805,0.11060859,0.11806751,0.11318239,0.1121599,0.13824484,0.13679603,0.13262899,0.12417068
0.11130687,0.11329074,0.10356331,0.11837027,0.09820272,0.10838247,0.11595127,0.12445108,0.11494596,0.10287641
0.11229404,0.098861665,0.10090471,0.09413582,0.10137117,0.09602224,0.11183746,0.11700089,0.10477953,0.09945007
0.117157824,0.11459875,0.09531202,0.10837115,0.0958948,0.103129365,0.11119452,0.12729494,0.1059919,0.10909524
0.11749229,0.09764868,0.09019444,0.09225382,0.08308899,0.08743095,0.10779972,0.124340825,0.09008659,0.09766643
0.10466411,0.10058215,0.10190604,0.1134211,0.093030505,0.10210196,0.1218033,0.0977595,0.09851983,0.09737012
0.101145834,0.09544666,0.090456545,0.0979884,0.08847822,0.099588044,0.11390361,0.11700615,0.11142473,0.09316889
0.09011132,0.10836307,0.0829638,0.09251915,0.08216202,0.08288409,0.08501593,0.08581878,0.08714512,0.08897429
0.12516795,0.102904946,0.08842309,0.09652624,0.10352795,0.10536661,0.12723373,0.11488607,0.12459858,0.1169629
0.10783128,0.11571175,0.09025003,0.08692517,0.1074674,0.088326804,0.10524525,0.11117344,0.11473473,0.10717922
0.09136765,0.090479895,0.07601551,0.07676254,0.08396272,0.08216305,0.085990615,0.091623515,0.08540994,0.08373911
0.10838298,0.113195285,0.085867845,0.0890146,0.10031041,0.0932373,0.09833722,0.114291295,0.094121754,0.105907984
0.13586293,0.11751782,0.10118193,0.10074584,0.11002278,0.10190821,0.13534932,0.14370006,0.12632225,0.12442837
0.100369506,0.0995316,0.09118222,0.093153365,0.09675574,0.09955776,0.11725602,0.10793768,0.11542736,0.09356335
0.118168704,0.10823235,0.084940806,0.09045079,0.09650076,0.09617073,0.10666852,0.12435317,0.105842315,0.11063112
0.090919755,0.08276598,0.07368736,0.07286631,0.08032049,0.07964403,0.08480682,0.09537293,0.073398896,0.07782168
0.13529496,0.11959325,0.096777596,0.09774744,0.108210005,0.100709,0.1377764,0.13400887,0.1272156,0.12224529
0.10262963,0.09687497,0.07596715,0.07249709,0.08442237,0.074569926,0.106786795,0.097490564,0.08665512,0.10136487
0.101631016,0.10869105,0.084836625,0.0870991,0.09384556,0.0928255,0.090008594,0.110338025,0.096352674,0.094600745
0.11954362,0.109366335,0.085150816,0.09499283,0.09574971,0.0981276,0.1192611,0.11999324,0.102499224,0.11507016
0.09694768,0.106360696,0.083265156,0.09623557,0.08376557,0.092867926,0.10160406,0.10924316,0.10137952,0.08934971
0.1346852,0.1173002,0.10038436,0.09284243,0.12301187,0.108324036,0.14331453,0.12102201,0.1551048,0.13091108
0.09435928,0.10855803,0.07769948,0.0887274,0.08789531,0.09596922,0.096308745,0.09638088,0.094470754,0.09269248
0.09383908,0.097970836,0.09460758,0.09553228,0.08525828,0.089421354,0.09557521,0.09395946,0.09150231,0.09287919
0.11492072,0.10384657,0.09252764,0.109596826,0.09063594,0.10270885,0.1125054,0.12260415,0.10886055,0.10525951
0.13965087,0.118130505,0.09719832,0.10496099,0.09836268,0.10110403,0.1317315,0.12859459,0.11467188,0.12774743
0.11376656,0.11337238,0.09533031,0.10057064,0.10421358,0.10624835,0.115592904,0.11257437,0.11753694,0.11401034
0.10337119,0.105514094,0.09288371,0.09454798,0.09759386,0.098124504,0.10842953,0.104981475,0.101727985,0.10074024
0.12098779,0.101573706,0.09284521,0.114938825,0.09222231,0.105144925,0.13075133,0.1180173,0.1129811,0.11662514
