bias,conspiracy,hate,satire,junk,state
0.11461266,0.11377384,0.107827805,0.113158226,0.11217635,0.13298327
0.09422834,0.10228355,0.10390558,0.10399339,0.09867845,0.11137293
0.115157686,0.12293856,0.1100644,0.12780792,0.12156298,0.11551246
0.10288256,0.101761855,0.11360032,0.114297174,0.111795895,0.11693587
0.11405774,0.11615545,0.10649867,0.12562245,0.10953443,0.14028557
0.12885463,0.12182871,0.12150054,0.15174992,0.11367544,0.13911363
0.11510921,0.12371644,0.11428677,0.12645505,0.11272464,0.12674332
0.12676343,0.12631178,0.12205923,0.14837635,0.1312106,0.12545586
0.119620696,0.11018741,0.10460848,0.13916539,0.11250376,0.12301313
0.13181554,0.1210293,0.11608337,0.12268479,0.1021057,0.13189644
0.11499955,0.10481519,0.11226882,0.15067191,0.10450554,0.10463095
0.11326139,0.10654732,0.10579714,0.11383964,0.09382374,0.10885
0.11031607,0.10987571,0.11186022,0.13991801,0.10131878,0.13208167
0.11981739,0.116559595,0.103994966,0.10453744,0.09457917,0.118637845
0.10235175,0.10764259,0.10142031,0.11015619,0.1090939,0.11243025
0.11692657,0.11649234,0.122654915,0.13198778,0.118790716,0.13573158
0.09920404,0.10816592,0.10767256,0.11489566,0.11167777,0.10103605
0.108673364,0.108942114,0.106309354,0.11278045,0.09573644,0.1350617
0.11511427,0.11447199,0.11481497,0.118917525,0.10391091,0.12310609
0.10995008,0.106790066,0.108340696,0.09636191,0.119734794,0.11340649
0.1226751,0.11270717,0.122068495,0.12830426,0.12492233,0.14579645
0.12395085,0.11938623,0.11779413,0.12726364,0.10394768,0.13063225
0.113561675,0.10754197,0.10718119,0.110906325,0.11772158,0.1201403
0.11831308,0.11515556,0.11080506,0.10932333,0.1234371,0.12820959
0.122881494,0.113023214,0.11865776,0.113781534,0.100084074,0.13685752
0.11080564,0.10776241,0.10411551,0.13326694,0.11378308,0.09663251
0.12649027,0.117347725,0.11958361,0.14272793,0.11631618,0.124323994
0.10535463,0.10254536,0.112156,0.10146392,0.10699006,0.11466357
0.11624012,0.11324292,0.12009189,0.115876116,0.121144496,0.12298628
0.121978365,0.11716064,0.1084846,0.11859701,0.10737503,0.12424744
0.109684855,0.10313984,0.10600139,0.12387302,0.09291805,0.10679098
0.11799325,0.11208816,0.11605483,0.11878599,0.12241372,0.11824716
0.11045879,0.11126361,0.108499676,0.12926245,0.11719534,0.101937234
0.09101395,0.09546369,0.092554286,0.08736473,0.09180108,0.090092845
0.10868401,0.10143447,0.1135822,0.11977014,0.1110707,0.12928718
0.12883556,0.121086955,0.11453657,0.12287727,0.122614175,0.13175735
0.097889915,0.09223898,0.091765486,0.105318874,0.114001706,0.09416486
0.11401892,0.11726695,0.1316045,0.11259514,0.12671417,0.12737493
0.09367546,0.092796035,0.10184265,0.10665887,0.089535415,0.09136273
0.10407245,0.09837062,0.10264051,0.112662725,0.10681257,0.10691064
0.10773713,0.11502443,0.113816366,0.13531986,0.12029665,0.12488205
0.10444428,0.09906193,0.097584635,0.12840584,0.10214322,0.11001524
0.087530196,0.0948039,0.095176,0.10509387,0.09375967,0.08951612
0.094397925,0.100973755,0.1049158,0.1006881,0.116151914,0.09642795
0.086738095,0.08929982,0.09368594,0.096662045,0.104563855,0.08185266
0.12359825,0.12557094,0.13186388,0.13430448,0.117669724,0.1385442
0.09031753,0.08970088,0.093457125,0.0980802,0.097009845,0.09954011
0.10361436,0.108288616,0.12683935,0.11467171,0.12714352,0.1117847
0.09470664,0.09797872,0.09473247,0.09895504,0.12586544,0.100278944
0.10583741,0.10939605,0.10857669,0.11907868,0.11563944,0.11039945
0.10027706,0.1033033,0.099928916,0.11717559,0.09772454,0.107689545
0.110262394,0.104486294,0.09964707,0.12370518,0.13481823,0.10532659
0.114982665,0.111385055,0.115832046,0.11525215,0.10596469,0.12675168
0.12681496,0.13131632,0.1219344,0.1219851,0.12623966,0.14452255
0.096268296,0.095131904,0.09172057,0.09220174,0.12456281,0.094757766
0.15310887,0.145543,0.14438073,0.16637287,0.15599407,0.15720555
0.10488604,0.10453281,0.109984286,0.10700498,0.112770036,0.10714695
0.09599266,0.100486055,0.095960096,0.0922325,0.098532476,0.09611703
0.094320424,0.10216573,0.10789595,0.102313116,0.09824839,0.10493668
0.07635505,0.09241565,0.074318774,0.075304404,0.10246324,0.07625205
0.09851049,0.11099203,0.10799296,0.13578221,0.094811276,0.115625165
0.092421256,0.09688472,0.09926146,0.096771844,0.108660504,0.100359485
0.10636662,0.11022001,0.1034925,0.12066858,0.10354525,0.107862085
0.12389496,0.11259128,0.1205445,0.12345212,0.1260861,0.12580355
0.10844743,0.11722725,0.10470115,0.12631452,0.10777457,0.11036153
0.11835889,0.112185255,0.11138994,0.10195008,0.115951106,0.12436742
0.11739533,0.109781936,0.10874462,0.12781855,0.1322429,0.11904403
0.11049152,0.10188611,0.11005002,0.103196375,0.104226016,0.124789625
0.10180109,0.10053721,0.10185753,0.101846725,0.09833025,0.109802626
0.11806379,0.109071754,0.11388166,0.13537733,0.105136044,0.118606165
0.12831111,0.13830355,0.1257252,0.14634016,0.14088492,0.13146184
0.10181286,0.11086378,0.106669284,0.121093385,0.11135746,0.101534985
0.10256416,0.0984046,0.11248919,0.117111124,0.09531908,0.115512155
0.086541325,0.08541644,0.08847786,0.083046846,0.10923154,0.08114384
0.110000566,0.1153463,0.10883168,0.124575935,0.11845817,0.109981045
0.10222918,0.105160765,0.10378536,0.10962174,0.110134296,0.10172858
0.12677681,0.11941436,0.11807943,0.10150704,0.1138724,0.14507288
0.0890579,0.086152256,0.08000008,0.07345257,0.09823841,0.101331174
0.11498219,0.11469763,0.112962574,0.11237691,0.11039316,0.12473599
0.121134795,0.11171895,0.11110891,0.15214734,0.11344634,0.10454005
0.11006993,0.107253425,0.12449602,0.10818993,0.11423461,0.12859726
0.10716438,0.107387535,0.1024783,0.112754285,0.0944528,0.1142429
0.122987606,0.11786126,0.117905416,0.12936306,0.11014765,0.12860526
0.10814608,0.09956211,0.1083379,0.114405245,0.10914578,0.10563017
0.11037016,0.10200787,0.10186336,0.12037301,0.10925094,0.10578263
0.112569116,0.11318258,0.101021536,0.13983762,0.12138238,0.09420658
0.11982038,0.11227306,0.122287154,0.14146014,0.12865257,0.14682388
0.08605848,0.09136454,0.09511602,0.097900346,0.11272754,0.08682242
0.10829449,0.09832219,0.10531057,0.10985356,0.09159609,0.11220147
0.12651624,0.11772959,0.11972254,0.11651919,0.09116727,0.13496166
0.109434664,0.10119628,0.114393875,0.112686224,0.10107226,0.12138049
