bias,conspiracy,hate,satire,junk,state
0.13981321,0.137301,0.13664843,0.14890338,0.12546514,0.13531423
0.15561941,0.15259984,0.16286261,0.16598226,0.13827854,0.154073
0.16249314,0.14743295,0.15019791,0.1733294,0.14137605,0.14665765
0.142344,0.13839139,0.14765574,0.15635034,0.13102865,0.14643894
0.118293844,0.120752044,0.115398295,0.1368733,0.14858761,0.11039688
0.15518184,0.14802596,0.14946912,0.1554862,0.14713356,0.16719243
0.15520756,0.150308,0.15677784,0.16475491,0.15622614,0.17663807
0.14400247,0.14195602,0.13192946,0.1446083,0.107858725,0.14504911
0.16829458,0.15804885,0.15162511,0.16063362,0.15622967,0.1764906
0.16603234,0.15164039,0.15189639,0.17309229,0.14287372,0.16375712
0.14860713,0.13404876,0.12197113,0.14448279,0.12593468,0.12659171
0.14831184,0.14366217,0.1504246,0.15022051,0.111137636,0.15909976
0.1529506,0.1439192,0.14585243,0.15959561,0.1382202,0.14738156
0.15874481,0.15831639,0.15825772,0.17830823,0.15052375,0.16421507
0.15528582,0.15519533,0.16012731,0.17383924,0.14707349,0.1748797
0.15582158,0.16181143,0.1431811,0.16092092,0.15057944,0.15169883
0.14897278,0.15445851,0.15697558,0.15984921,0.13134134,0.14822389
0.17297524,0.15556355,0.15468939,0.17926738,0.14301716,0.14990479
0.16760768,0.1645084,0.15873995,0.18739086,0.1611868,0.1670034
0.14154875,0.14346085,0.13213281,0.15941976,0.13964862,0.123872615
0.1422956,0.12982303,0.13177834,0.13054453,0.114633985,0.14784402
0.13760535,0.14467192,0.14150614,0.15722996,0.11923468,0.13780594
0.14826755,0.15986066,0.1502429,0.1763548,0.15210985,0.14119871
0.15854436,0.17703974,0.15201543,0.17545725,0.1438906,0.15942888
0.12740088,0.1312406,0.13142335,0.14671703,0.14249097,0.12698886
0.14627579,0.1319812,0.13459815,0.14050919,0.13495085,0.14708558
0.1344811,0.14524193,0.13607578,0.15334153,0.12932794,0.12634031
0.15458186,0.14946522,0.13454613,0.15056752,0.13996984,0.1558584
0.1630172,0.16732892,0.15645285,0.17063636,0.1616318,0.16859235
0.16001485,0.1497603,0.14576432,0.19772936,0.15230255,0.17641653
0.11944324,0.11847371,0.109184474,0.119771704,0.103750154,0.12153509
0.15000229,0.1495888,0.1324148,0.16535833,0.14327408,0.13907826
0.14720696,0.14214876,0.15131168,0.1566304,0.12260195,0.14991564
0.16137214,0.16879743,0.15802857,0.20017834,0.1636264,0.14246155
0.15066683,0.14159575,0.13483821,0.13627434,0.14118278,0.15591472
0.14194186,0.13681367,0.12064028,0.12371458,0.12300911,0.13962868
0.13799722,0.14143938,0.15600975,0.16115607,0.13231301,0.13981213
0.16101761,0.14385414,0.14490353,0.16092661,0.14835668,0.15385087
0.12122349,0.12040861,0.119836524,0.13761328,0.14133096,0.11030836
0.14043602,0.1390592,0.14575578,0.16388632,0.120065674,0.1417491
0.14064765,0.13836774,0.14146936,0.15112789,0.15103923,0.14234085
0.15547732,0.15359531,0.15560353,0.16687346,0.15494351,0.17378643
0.16303025,0.16027805,0.15534382,0.1806752,0.15225607,0.1662717
0.14724675,0.14038764,0.13546325,0.1671391,0.13536458,0.14546174
0.15096487,0.14463548,0.13919789,0.14909394,0.12907651,0.15929793
0.1587972,0.15639143,0.16656984,0.17736708,0.14457925,0.1563635
0.15214013,0.15586112,0.14317162,0.16291447,0.14142562,0.14661859
0.1673382,0.16038094,0.1585389,0.16579188,0.15060487,0.18233211
0.15064323,0.14037769,0.14194947,0.16714558,0.13876379,0.14566533
0.16627933,0.17643511,0.16070971,0.20353456,0.16603762,0.14414047
0.1617136,0.14931111,0.15087931,0.15998352,0.13964963,0.17234449
0.14924164,0.16346803,0.13967864,0.16594337,0.15286002,0.13560179
0.15961817,0.14921434,0.14966351,0.17828749,0.15636748,0.15216596
0.10971542,0.11116862,0.11517247,0.11999328,0.09819797,0.1255893
0.123959295,0.13941158,0.14541802,0.15594737,0.10655479,0.13918874
0.16867523,0.16460823,0.15687099,0.16946517,0.14828704,0.17174096
0.1694723,0.16432717,0.14981326,0.18887116,0.15304059,0.16356866
0.16941021,0.16900133,0.15933055,0.19059616,0.16167164,0.15954827
0.14234157,0.13665597,0.14602776,0.14319119,0.1252013,0.15006334
0.15718341,0.15432765,0.15453711,0.16758242,0.15252909,0.17504202
0.15177783,0.15485457,0.14309272,0.16002393,0.15089098,0.14217398
0.16575883,0.1646631,0.16139933,0.1843165,0.15573445,0.17777492
0.15491898,0.1548914,0.14559974,0.17377165,0.14405866,0.14370213
0.17548697,0.15932736,0.15374318,0.19586441,0.16629502,0.15614364
0.14336348,0.12860204,0.13513756,0.13661215,0.12061582,0.14464933
0.1426682,0.13548496,0.14531551,0.14534393,0.115374774,0.15741992
0.13629688,0.1397034,0.14989111,0.1523196,0.13764752,0.15699837
0.16123241,0.14354546,0.14404984,0.16108105,0.13485412,0.15850858
0.1529891,0.15378566,0.15214784,0.16596325,0.12955561,0.1594033
0.15599546,0.14074828,0.13987693,0.14987016,0.1377642,0.16118976
0.14087325,0.13420731,0.13374485,0.1416653,0.14594816,0.15025572
0.16987868,0.16447766,0.16822886,0.19612585,0.16326727,0.16001104
0.15963757,0.14178167,0.14822812,0.15179208,0.14501487,0.18743414
0.123711355,0.11233102,0.10222465,0.11646281,0.12760203,0.15646741
0.17057312,0.16439603,0.1615971,0.18390396,0.16273545,0.17098214
0.18440585,0.16232245,0.15728457,0.15542454,0.14514202,0.19025448
0.1598675,0.15233272,0.15052152,0.17264391,0.16147766,0.15002148
0.15067822,0.15374587,0.151794,0.17555498,0.13759202,0.14394264
0.1669766,0.15880848,0.16096473,0.17739946,0.15025708,0.18017718
0.17295532,0.16802417,0.15688413,0.16711365,0.15946801,0.17946717
0.15301044,0.13839433,0.14423595,0.14414483,0.12984957,0.17234239
0.13726999,0.13549902,0.1277399,0.13804494,0.13357446,0.13721275
0.15959282,0.15710409,0.15344055,0.16209139,0.146314,0.17688547
0.14896077,0.145468,0.1308815,0.13226116,0.12593475,0.14474314
0.13392623,0.12994505,0.12358412,0.13925682,0.1270268,0.13428658
0.14479353,0.1362401,0.13620543,0.14024042,0.13261183,0.15619794
0.1471359,0.13759671,0.1419619,0.12629223,0.115715556,0.17075971
0.16406953,0.15380816,0.15341501,0.1837909,0.16219333,0.17036708
0.13353144,0.12919615,0.1181017,0.12927094,0.12435372,0.12529919
0.13494192,0.13313094,0.1435372,0.14559686,0.117037594,0.15205924
0.16910172,0.15953699,0.15584669,0.18830153,0.15508996,0.16360554
0.15148872,0.1414882,0.1370455,0.1524695,0.13732845,0.14676024
0.1508169,0.15130277,0.15836886,0.17585784,0.15127596,0.14212169
0.13620494,0.1343966,0.12665305,0.13731062,0.12391517,0.13397375
0.16075914,0.15427217,0.14689383,0.1622217,0.14478622,0.16426927
0.16569726,0.15998942,0.16011699,0.1711058,0.1534904,0.18363588
0.13186125,0.12824582,0.119396105,0.13516612,0.11713917,0.1292603
0.14654343,0.14288525,0.14673713,0.15504555,0.13393499,0.18171392
0.17319737,0.165973,0.16222894,0.18174715,0.15443638,0.17963609
0.1377856,0.14037363,0.13959259,0.1645617,0.12634285,0.13254702
0.16083421,0.16455793,0.16064079,0.18308224,0.15571961,0.16065398
0.13392642,0.12063185,0.12898828,0.14217749,0.1139369,0.13344195
0.14285032,0.15795173,0.13878615,0.15801755,0.14751275,0.14468461
0.17536353,0.1571975,0.15493299,0.17016879,0.14156327,0.16697717
0.12720262,0.12837635,0.12644105,0.13054752,0.12977612,0.14067449
0.1689524,0.17751023,0.17128986,0.20507258,0.16838086,0.16702041
0.1504032,0.1533789,0.14093469,0.1699515,0.15366296,0.14231999
0.14692447,0.14522986,0.14891002,0.17182082,0.13981138,0.14813595
0.15770717,0.16391514,0.15357631,0.18151827,0.1451839,0.16630073
0.153282,0.1460326,0.131198,0.15952948,0.14598753,0.14486016
0.1292057,0.14576358,0.12623344,0.14912581,0.13051145,0.123961315
0.13904402,0.14259668,0.13023162,0.15332094,0.13509998,0.14048654
0.14022338,0.13057205,0.12838367,0.13825807,0.11919417,0.14911178
0.15555781,0.16683169,0.14668255,0.19570906,0.15338138,0.14785199
0.15152082,0.13825987,0.14668317,0.14893048,0.1307236,0.15535171
0.16796944,0.17014426,0.15493147,0.18320882,0.1567498,0.1630437
0.1500701,0.14159709,0.14027198,0.15596248,0.14385606,0.1563021
0.15415521,0.1435115,0.14913692,0.16756432,0.13839412,0.18790826
0.16834505,0.15847331,0.15680832,0.17351577,0.1608822,0.18102282
0.14920823,0.14432539,0.14491239,0.15598504,0.12516923,0.15522158
0.17740147,0.16211314,0.16018881,0.18191172,0.15751247,0.17883106
0.14390351,0.14532062,0.13388051,0.15545705,0.14074673,0.14189386
0.17244864,0.15849392,0.15656026,0.17537513,0.15088147,0.16269553
0.16517739,0.1603117,0.14663745,0.17434311,0.16183941,0.15820165
0.13660415,0.13935025,0.137554,0.14931706,0.13893569,0.1319469
0.1377551,0.1460671,0.15691,0.14693975,0.116034254,0.16319147
0.17133085,0.15222631,0.14526229,0.16394003,0.1505067,0.168086
0.13641837,0.12790462,0.13097464,0.14456923,0.12528932,0.12782691
0.1263718,0.1396886,0.1385075,0.14441144,0.13081037,0.1374559
0.1553634,0.1490805,0.14623097,0.16764802,0.15081032,0.16570702
0.16404766,0.15371414,0.1440276,0.16779415,0.13159345,0.16022941
0.14042272,0.14536376,0.15471385,0.17620604,0.120987795,0.15269905
0.16036166,0.16564354,0.15316096,0.17715956,0.1596936,0.15156767
0.14907172,0.15444602,0.14533465,0.16848524,0.1439377,0.13685684
0.13878217,0.14543548,0.14718261,0.15730758,0.1244539,0.13626087
0.1496427,0.14215407,0.14421116,0.1521352,0.13348223,0.16637987
0.1442168,0.14645308,0.15102912,0.15106438,0.11567222,0.16404973
0.14726911,0.13346875,0.14157976,0.15826073,0.14443158,0.15727733
0.14633666,0.14149635,0.14668575,0.14692523,0.12452106,0.18067579
0.16120057,0.1723207,0.16155235,0.17771333,0.14911942,0.1544819
0.17832361,0.17012738,0.16604595,0.1835883,0.15859246,0.18363313
0.15566574,0.15474911,0.15478109,0.18318269,0.15009277,0.13712151
0.1447467,0.14915161,0.12973937,0.13961037,0.12976778,0.1447251
0.1500534,0.14598347,0.14375213,0.15826772,0.14777645,0.15078646
0.15107302,0.14236705,0.14207998,0.17054203,0.14095092,0.15574004
0.16123985,0.16530788,0.14764485,0.17432475,0.14697331,0.1625449
0.13337192,0.14807259,0.13726851,0.17504083,0.119072035,0.1351535
0.15489767,0.15342839,0.14937975,0.17691384,0.15067743,0.13761736
0.14429744,0.15255757,0.16542672,0.16865575,0.120969094,0.15233362
0.1214974,0.12203577,0.123262934,0.13263214,0.15909506,0.12231643
0.14504276,0.14523655,0.1324713,0.15120764,0.14444098,0.14094187
0.16808291,0.14805514,0.14333084,0.15295812,0.13285702,0.17397884
0.15461713,0.15931168,0.15462966,0.16414443,0.14204857,0.1406016
0.11902468,0.12683345,0.12849174,0.13406043,0.122813426,0.13426147
0.15774278,0.14785177,0.1488642,0.15965243,0.14585924,0.16153051
0.12489177,0.12667608,0.12806939,0.1446008,0.13302943,0.115944624
0.14442538,0.13819513,0.14013766,0.15057512,0.12034023,0.16300528
0.14677864,0.1437083,0.13402848,0.14908971,0.11939072,0.15545458
0.17511392,0.1600791,0.15789136,0.17177238,0.14858204,0.17349601
0.15867886,0.15247445,0.16000326,0.16686524,0.15416382,0.16877499
0.16952206,0.16926616,0.15839343,0.17428215,0.15803093,0.17647102
0.16706286,0.17566946,0.16060783,0.1921796,0.16921827,0.16185233
0.14926139,0.15167819,0.14558946,0.16346088,0.14509386,0.16326573
0.16108155,0.16780867,0.16154382,0.18461797,0.14959835,0.16205996
0.16734709,0.16572928,0.16288908,0.18343289,0.16191247,0.1710998
0.146542,0.14005281,0.13670336,0.15546863,0.14205253,0.14891784
0.14642881,0.14750254,0.14329042,0.16069293,0.15200274,0.15981914
0.16161022,0.14906214,0.13910535,0.15285763,0.143164,0.16042036
0.17334124,0.1684538,0.16328494,0.20250018,0.16143386,0.15963228
0.16033725,0.16958846,0.14538167,0.18634792,0.15284692,0.13743062
0.15963277,0.1561322,0.1432346,0.18921117,0.17899416,0.13458486
0.15311529,0.14171694,0.13480215,0.1391889,0.12676266,0.14679725
0.15328622,0.14355251,0.14909321,0.15498178,0.13411456,0.18081278
0.15639226,0.15108974,0.14320612,0.16185167,0.13575381,0.15573785
0.15509444,0.16444676,0.1612387,0.17333941,0.132654,0.16051179
0.14795332,0.1465081,0.15314677,0.1646712,0.13270396,0.18432908
0.15283914,0.14514257,0.15506646,0.16360687,0.12988317,0.16348244
0.15180293,0.14341271,0.14332429,0.16849484,0.14123529,0.15064935
0.16367748,0.16564132,0.15495972,0.16994737,0.15473495,0.15997541
0.13446386,0.12917678,0.14235616,0.1365188,0.12344364,0.15519819
0.14621016,0.1435696,0.15155631,0.14901875,0.13052705,0.18956342
0.16302864,0.15672177,0.15114458,0.1885732,0.15991507,0.1580601
0.16074313,0.1488314,0.15091914,0.15822163,0.1482473,0.17197995
0.16462667,0.15759067,0.14542703,0.17017081,0.15694922,0.1669514
0.1478708,0.12872751,0.13671024,0.1506772,0.13809538,0.13502136
0.15544939,0.14586632,0.14196482,0.1564076,0.14694506,0.15827438
0.17504677,0.16890334,0.15793078,0.18996413,0.16248736,0.17443217
0.1682224,0.15743987,0.1590177,0.17812277,0.14997202,0.16897233
0.14005108,0.13955852,0.13605703,0.15081733,0.14193922,0.15090859
0.15653528,0.15725029,0.15830174,0.18463235,0.1636918,0.14750895
0.15710334,0.14516474,0.13242711,0.13005407,0.13309012,0.17237374
0.14932126,0.1510783,0.15267114,0.17452899,0.14077377,0.14216125
0.14882651,0.14820564,0.16355208,0.16832432,0.13039161,0.15685989
0.14958242,0.15314333,0.15332079,0.18396652,0.15283453,0.13958435
0.1428198,0.1422423,0.14046507,0.15100674,0.12222518,0.1617928
0.15212049,0.16610382,0.14120367,0.16339129,0.15130171,0.1451032
0.12241323,0.13720313,0.13063161,0.14050646,0.15740994,0.11737904
0.15510376,0.15965305,0.14503919,0.18222404,0.14070638,0.1501361
0.17429973,0.15049155,0.1459971,0.16827232,0.14041546,0.15616843
0.1560257,0.16595885,0.1441645,0.18804261,0.16438726,0.13946173
0.17022263,0.16351068,0.1613482,0.19288673,0.16910656,0.1802815
0.15024105,0.13792388,0.1386973,0.15683128,0.11668037,0.15294394
0.14893748,0.13975431,0.1275478,0.13359858,0.12502873,0.15757848
0.16545136,0.17039882,0.1724465,0.1834371,0.14255233,0.17471063
0.15876512,0.15484017,0.14250317,0.15662853,0.15574569,0.15825659
0.17279978,0.16642815,0.15428728,0.16694441,0.14806199,0.17601664
0.1428345,0.13902435,0.15309244,0.15864551,0.12807536,0.14815734
0.14980273,0.1463522,0.14249334,0.15133518,0.13126111,0.15349746
